date,above_5pct_count,below_5pct_count,pt20_ratio,pt50_ratio,limit_up_count,limit_down_count,limit_up_down_ratio,new_high_60d,new_low_60d,up_25pct_month,down_25pct_month,up_25pct_qtr,down_25pct_qtr
2021-11-02,131,204,0.3231920199501247,0.2699648417880462,43,13,3.31,135,629,151,87,417,229
2021-11-03,174,59,0.34214463840399,0.2784333417022345,43,4,10.75,117,155,209,25,382,244
2021-11-04,353,17,0.4159600997506234,0.3185240963855422,86,0,,212,134,197,40,442,174
2021-11-05,148,237,0.4211970074812967,0.3176116407425991,43,20,2.15,132,313,162,64,382,212
2021-11-08,228,69,0.4518703241895261,0.3253072485578129,53,5,10.6,143,167,188,41,409,201
2021-11-09,268,11,0.5264471057884231,0.3650275965880582,52,0,,181,82,281,33,432,159
2021-11-10,182,36,0.5723552894211577,0.3935289691497366,41,3,13.67,201,105,262,15,414,168
2021-11-11,263,37,0.6603443973047167,0.4282128514056225,63,3,21.0,217,26,246,14,407,156
2021-11-12,300,24,0.6824644549763034,0.4626191670847968,79,1,79.0,310,65,297,16,427,147
2021-11-15,258,153,0.7522432701894317,0.5234512164534738,70,15,4.67,288,57,288,24,430,144
2021-11-16,148,152,0.7176675803638176,0.4853273137697517,56,5,11.2,185,107,254,41,390,168
2021-11-17,348,8,0.7686752988047809,0.5414890950112811,86,1,86.0,266,16,279,22,449,133
2021-11-18,156,125,0.7312095569935291,0.5071410674016538,51,4,12.75,159,40,292,29,515,108
2021-11-19,271,22,0.7918428251678686,0.5556112224448898,65,1,65.0,218,11,353,10,529,106
2021-11-22,315,20,0.8172550969666832,0.5730393385116512,76,0,,295,13,366,9,573,89
2021-11-23,184,54,0.8229011425732737,0.5906359539308963,55,2,27.5,272,18,356,9,576,77
2021-11-24,196,52,0.8250931677018634,0.6068119208615076,71,3,23.67,261,12,447,9,505,84
2021-11-25,185,95,0.8025335320417287,0.6216216216216216,55,9,6.11,226,14,541,5,482,85
2021-11-26,189,55,0.7416149068322981,0.6028528528528528,46,2,23.0,197,43,457,7,469,99
2021-11-29,267,52,0.6506832298136646,0.5709281961471103,75,1,75.0,291,95,412,4,529,113
2021-11-30,238,52,0.7031055900621118,0.6299724793595196,70,2,35.0,310,54,476,1,530,94
2021-12-01,225,73,0.7678926441351889,0.6910182636977733,82,5,16.4,320,22,476,2,528,89
2021-12-02,122,223,0.678589170392449,0.64625,47,7,6.71,156,46,346,3,514,113
2021-12-03,183,80,0.6949068322981367,0.6796601699150425,54,7,7.71,188,25,353,3,538,71
2021-12-06,103,266,0.5063322572634715,0.5801298052920619,41,8,5.12,121,52,283,5,445,113
2021-12-07,136,265,0.4231437794884529,0.5583021223470662,46,12,3.83,104,53,200,7,391,103
2021-12-08,269,10,0.4995034756703078,0.6217228464419475,80,0,,163,11,226,5,421,94
2021-12-09,200,40,0.5452965996525192,0.6823970037453183,61,2,30.5,161,8,196,3,378,120
2021-12-10,212,36,0.5616472339369883,0.6978776529338327,61,1,61.0,167,7,167,2,382,116
2021-12-13,204,44,0.5824448301512521,0.7119321018472291,72,0,,180,9,162,3,420,124
2021-12-14,218,43,0.5882498760535448,0.7264103844233649,81,3,27.0,238,12,186,2,459,128
2021-12-15,178,61,0.594447198810114,0.7307692307692307,68,2,34.0,209,25,143,3,450,161
2021-12-16,224,22,0.6405552801189885,0.7707292707292708,81,1,81.0,265,16,179,2,491,126
2021-12-17,140,144,0.561199207135778,0.7098626716604245,78,2,39.0,214,58,157,4,443,152
2021-12-20,163,281,0.4819127849355797,0.6419475655430712,85,14,6.07,212,111,155,16,453,160
2021-12-21,319,42,0.568277571251549,0.7113607990012485,113,9,12.56,361,30,164,16,498,130
2021-12-22,231,71,0.6025768087215064,0.7299051422865701,69,10,6.9,327,23,165,15,535,147
2021-12-23,173,102,0.5732310737258782,0.7098703888334995,68,26,2.62,200,61,169,13,512,142
2021-12-24,112,383,0.4475507174666007,0.6121635094715853,45,29,1.55,189,142,154,27,506,135
2021-12-27,216,115,0.4719267870393272,0.6353673723536737,64,15,4.27,245,100,159,45,604,88
2021-12-28,222,78,0.5166955231263913,0.672645739910314,57,12,4.75,198,26,137,21,599,88
2021-12-29,129,77,0.4992577931716971,0.6535491905354919,58,7,8.29,190,42,109,19,715,47
2021-12-30,249,21,0.5690252350321623,0.6870019920318725,80,3,26.67,317,30,157,15,683,74
2021-12-31,190,61,0.6082652808710716,0.7066733067729084,50,14,3.57,410,28,159,14,638,53
2022-01-04,307,188,0.6653475142221122,0.7342622542921124,87,20,4.35,727,42,234,9,677,49
2022-01-05,105,364,0.5770467474647539,0.6710591745400298,41,37,1.11,298,125,199,10,671,40
2022-01-06,254,67,0.6077170418006431,0.6877951777280636,80,3,26.67,428,78,215,16,727,41
2022-01-07,95,302,0.5088976767177459,0.6314612326043738,34,23,1.48,223,206,168,30,582,50
2022-01-10,231,55,0.5598121601581809,0.6554037267080746,63,9,7.0,363,136,178,33,634,53
2022-01-11,114,142,0.5334815913021992,0.6322981366459627,49,5,9.8,289,196,160,55,558,76
2022-01-12,319,24,0.6102741417633983,0.6695652173913044,88,0,,379,24,160,30,623,64
2022-01-13,112,172,0.554320987654321,0.6260869565217392,50,7,7.14,287,160,154,47,585,84
2022-01-14,241,64,0.4376389231909113,0.5695825049701789,71,8,8.88,230,169,177,47,639,96
2022-01-17,428,60,0.549407114624506,0.6190949776230731,104,4,26.0,422,67,214,23,776,75
2022-01-18,131,348,0.4249382716049382,0.5670974155069582,38,42,0.9,164,116,166,34,645,101
2022-01-19,168,109,0.46,0.570079522862823,54,9,6.0,266,211,143,46,695,108
2022-01-20,93,532,0.2895581337941249,0.4464596273291925,43,11,3.91,152,425,114,82,648,134
2022-01-21,97,300,0.2397631968426245,0.3944361649279682,41,37,1.11,94,493,104,83,671,120
2022-01-24,165,129,0.2106041923551171,0.3478152929493545,46,32,1.44,84,375,112,44,582,112
2022-01-25,36,1305,0.1057953144266337,0.176514399205561,24,53,0.45,35,1169,73,90,383,167
2022-01-26,154,118,0.113714849531327,0.2007942417473318,41,25,1.64,35,423,60,68,432,146
2022-01-27,27,656,0.062330623306233,0.1269211700545364,13,69,0.19,9,1601,39,124,299,184
2022-01-28,283,96,0.0736090595765632,0.1494053518334985,48,21,2.29,33,482,40,138,295,210
2022-02-07,373,109,0.1277695716395864,0.1989100817438692,79,20,3.95,97,241,47,148,360,164
2022-02-08,243,103,0.209205020920502,0.2635620510279911,60,6,10.0,178,235,40,129,410,187
2022-02-09,303,8,0.2912669126691267,0.312778603268945,87,0,,135,81,61,80,438,195
2022-02-10,119,108,0.3115318416523235,0.3156721960881406,49,3,16.33,219,253,61,90,431,228
2022-02-11,86,327,0.2584214408655028,0.2581044295966345,45,14,3.21,129,553,70,103,322,309
2022-02-14,145,86,0.2574938574938575,0.256429277942631,74,7,10.57,92,420,58,121,315,352
2022-02-15,247,57,0.2620977646769835,0.2547613158545634,44,14,3.14,62,92,59,83,286,282
2022-02-16,191,26,0.3706705969049373,0.2947576656775469,54,0,,113,29,47,93,339,232
2022-02-17,132,75,0.375,0.2920375865479723,40,12,3.33,65,104,40,92,273,259
2022-02-18,181,20,0.4504172803141875,0.3253399258343634,43,1,43.0,166,76,59,113,325,240
2022-02-21,277,9,0.5981836033382425,0.3708281829419035,86,0,,204,59,65,132,343,244
2022-02-22,118,101,0.507979376381046,0.3354758961681088,46,3,15.33,134,253,72,107,318,359
2022-02-23,432,36,0.6825435796710042,0.3713226205191594,81,4,20.25,152,17,74,68,315,231
2022-02-24,108,422,0.4380368098159509,0.2755808205635195,33,35,0.94,81,338,81,74,247,315
2022-02-25,184,41,0.5688005886681383,0.3105237154150198,52,7,7.43,80,80,84,46,257,256
2022-02-28,144,66,0.5652280529671407,0.321393280632411,37,13,2.85,89,193,73,37,282,268
2022-03-01,152,33,0.6357843137254902,0.3622222222222222,42,4,10.5,110,62,115,16,318,286
2022-03-02,135,19,0.6512254901960784,0.3860775117254998,48,1,48.0,144,117,122,13,308,308
2022-03-03,145,92,0.6015682430776771,0.3903281519861831,61,4,15.25,198,268,215,9,290,386
2022-03-04,88,147,0.4737873591376776,0.3450912678835718,35,15,2.33,87,409,150,13,292,371
2022-03-07,90,253,0.3329250367466927,0.3003699136868064,40,13,3.08,90,819,129,24,262,499
2022-03-08,52,730,0.1604998774810095,0.1808536886257093,20,56,0.36,43,1423,76,47,231,561
2022-03-09,128,202,0.1397058823529411,0.1596742349457058,39,9,4.33,64,1698,75,78,232,559
2022-03-10,438,27,0.2075980392156863,0.2114483098939057,74,3,24.67,67,311,96,52,239,551
2022-03-11,213,65,0.2335211957853467,0.2260290855311806,59,5,11.8,69,189,128,29,241,551
2022-03-14,68,504,0.1513222331047992,0.1600985221674876,34,20,1.7,37,1275,88,50,192,731
2022-03-15,47,2493,0.0756055786640567,0.0930576070901034,20,97,0.21,23,2574,66,125,145,1145
2022-03-16,672,24,0.1208710545632493,0.1361398325947809,112,4,28.0,64,103,76,85,162,958
2022-03-17,449,18,0.1656066536203522,0.1653543307086614,86,0,,57,23,79,38,182,787
2022-03-18,298,43,0.2208904109589041,0.2019680196801968,87,3,29.0,77,30,77,37,181,788
2022-03-21,336,6,0.2970660146699266,0.2452041318248893,98,1,98.0,132,14,84,36,231,648
2022-03-22,150,131,0.3092153507699829,0.2492625368731563,69,5,13.8,105,48,80,29,229,573
2022-03-23,181,64,0.3391984359726295,0.2609336609336609,60,7,8.57,74,25,61,34,192,574
2022-03-24,126,115,0.2894157907602053,0.2498771498771498,55,5,11.0,63,114,85,26,183,717
2022-03-25,129,146,0.2778185375397408,0.245635603639046,66,9,7.33,92,211,73,51,192,747
2022-03-28,117,122,0.2731051344743276,0.2410911771934136,51,19,2.68,89,335,72,64,205,688
2022-03-29,132,98,0.2615497433390369,0.2337917485265226,47,13,3.62,84,578,63,108,193,762
2022-03-30,323,30,0.3655256723716381,0.2666994106090373,65,1,65.0,107,24,56,45,210,692
2022-03-31,131,115,0.3967710371819961,0.278801277327438,42,10,4.2,126,199,60,49,204,714
2022-04-01,158,123,0.4193154034229829,0.2798919715197643,61,14,4.36,132,271,71,44,191,780
2022-04-06,248,90,0.5200587084148728,0.3303045186640471,67,12,5.58,181,285,86,35,207,801
2022-04-07,58,324,0.3755811108392464,0.2657823630557602,24,29,0.83,54,756,91,39,153,990
2022-04-08,183,158,0.3417318982387475,0.2618521247850651,54,14,3.86,99,932,124,55,167,975
2022-04-11,107,823,0.2517739172987521,0.2135135135135135,49,40,1.23,70,1602,81,132,139,1294
2022-04-12,334,51,0.3285260327548276,0.256441717791411,86,14,6.14,116,227,75,89,173,988
2022-04-13,119,417,0.2708842208109428,0.2091711623344777,50,42,1.19,74,1031,83,91,136,1199
2022-04-14,242,70,0.308837890625,0.2397058823529411,66,11,6.0,100,398,219,56,142,1088
2022-04-15,125,366,0.2394331785976056,0.1967132695609516,37,36,1.03,52,1153,136,120,111,1334
2022-04-18,297,108,0.2365013437576349,0.1980854197349042,70,35,2.0,69,346,98,106,113,1161
2022-04-19,170,84,0.2664224664224664,0.219332679097154,47,18,2.61,79,257,83,115,126,1129
2022-04-20,102,212,0.2333984375,0.1963190184049079,43,12,3.58,68,649,62,200,106,1320
2022-04-21,57,1182,0.1332357247437774,0.1253372577875889,27,73,0.37,26,1876,45,334,78,1524
2022-04-22,160,355,0.1329917032698877,0.1250919793966151,65,69,0.94,45,1691,39,457,64,1608
2022-04-25,31,3347,0.0529397414003415,0.0551876379690949,22,677,0.03,12,2928,27,1100,52,2013
2022-04-26,106,1312,0.043435822352367,0.0493130520117762,39,215,0.18,21,2897,24,1460,46,2208
2022-04-27,1137,135,0.0595848595848595,0.0596465390279823,138,29,4.76,28,325,27,924,67,1942
2022-04-28,192,477,0.0661944308744504,0.0628220858895705,58,38,1.53,33,1159,32,1041,94,1747
2022-04-29,1553,34,0.1240234375,0.091756624141315,191,6,31.83,45,38,37,713,103,1434
2022-05-05,468,42,0.1808172253486665,0.1190066388000983,131,9,14.56,57,45,44,539,145,1032
2022-05-06,137,196,0.1738176499268649,0.1073266356285224,70,16,4.38,35,187,38,567,124,1197
2022-05-09,296,33,0.2238478419897586,0.124234256309728,114,4,28.5,57,54,40,524,121,1195
2022-05-10,371,34,0.312469556746225,0.1527539779681762,97,4,24.25,80,25,62,246,125,1163
2022-05-11,268,49,0.3670238675109595,0.1586291309669522,80,7,11.43,45,19,67,216,115,1274
2022-05-12,177,55,0.4396299902629016,0.1801713586291309,66,11,6.0,52,43,86,132,118,1161
2022-05-13,229,64,0.5046251217137293,0.2009300048947626,87,18,4.83,70,24,66,144,136,916
2022-05-16,198,69,0.5526059425231369,0.2113124387855044,84,16,5.25,70,23,89,108,135,905
2022-05-17,169,129,0.5662445202143205,0.2138133725202057,54,26,2.08,58,42,74,120,124,957
2022-05-18,201,45,0.6592791037506088,0.233651726671565,85,13,6.54,52,33,87,95,115,993
2022-05-19,189,23,0.7079883097905504,0.2599852977211467,60,9,6.67,60,44,78,90,131,911
2022-05-20,237,32,0.8382388713208465,0.3030599755201958,71,15,4.73,70,17,81,89,123,853
2022-05-23,246,37,0.8973735408560312,0.3576499388004896,80,15,5.33,85,16,99,70,116,845
2022-05-24,61,1590,0.5800729040097206,0.2305433186490455,37,36,1.03,23,116,115,87,91,1117
2022-05-25,311,38,0.7619163424124513,0.2904726916482978,89,18,4.94,71,35,157,73,96,1141
2022-05-26,155,83,0.7846378220709771,0.3220753793441018,60,25,2.4,72,60,462,51,121,936
2022-05-27,159,65,0.738390469243861,0.3313754282917278,72,20,3.6,77,59,711,44,113,1010
2022-05-30,294,53,0.7577081815974751,0.3830359325348325,86,21,4.1,98,54,501,56,126,928
2022-05-31,299,62,0.801358234295416,0.434400195455656,84,29,2.9,97,41,664,43,112,878
2022-06-01,232,56,0.8064516129032258,0.4636052760136785,72,19,3.79,100,36,396,59,107,823
2022-06-02,416,78,0.7964580300824843,0.528937728937729,77,29,2.66,171,57,397,70,109,668
2022-06-06,419,48,0.8298594280174503,0.6050256160039034,75,21,3.57,232,21,586,62,129,496
2022-06-07,149,131,0.818952981095492,0.5832723725920507,54,20,2.7,140,23,446,68,151,454
2022-06-08,148,70,0.7891420261754726,0.5704534373476353,53,27,1.96,164,53,332,91,190,363
2022-06-09,59,278,0.6153659718856035,0.4820775420629115,37,23,1.61,77,110,214,118,193,434
2022-06-10,351,26,0.717122790021797,0.5680876979293544,87,14,6.21,228,34,297,117,187,435
2022-06-13,225,55,0.688953488372093,0.5701754385964912,59,10,5.9,266,56,292,110,204,431
2022-06-14,175,63,0.6600436152168645,0.575920058493785,58,11,5.27,258,57,312,112,241,383
2022-06-15,139,90,0.6588320814150714,0.5972222222222222,52,20,2.6,121,46,236,115,353,292
2022-06-16,234,80,0.6983280833535256,0.6465286236297199,56,17,3.29,143,33,245,117,285,344
2022-06-17,245,32,0.6727228682170543,0.6506699147381242,60,8,7.5,279,43,271,121,257,381
2022-06-20,308,76,0.7297820823244552,0.7027750730282376,86,13,6.62,329,24,262,111,248,357
2022-06-21,123,135,0.698547215496368,0.7042356377799416,49,21,2.33,148,51,187,119,200,423
2022-06-22,151,108,0.5173333333333333,0.6186647173489279,64,8,8.0,118,92,304,104,192,463
2022-06-23,454,20,0.6539113586824897,0.6971025079133187,95,10,9.5,335,22,348,90,231,404
2022-06-24,323,37,0.6986434108527132,0.7345994643291941,92,6,15.33,427,27,419,80,268,343
2022-06-27,291,41,0.720164609053498,0.7618004866180048,87,5,17.4,415,18,492,71,324,305
2022-06-28,344,41,0.7838295812152021,0.8004866180048662,111,3,37.0,535,15,507,65,399,268
2022-06-29,98,566,0.6406779661016949,0.7625304136253042,48,54,0.89,112,45,272,78,316,295
2022-06-30,277,55,0.663680387409201,0.7832116788321168,67,23,2.91,277,28,290,81,284,321
2022-07-01,178,120,0.6364296081277213,0.7792365669827377,54,29,1.86,193,30,234,83,309,322
2022-07-04,313,80,0.6642459452916969,0.789396887159533,71,10,7.1,318,31,192,78,347,303
2022-07-05,123,110,0.5707376058041113,0.7645200486026732,39,16,2.44,222,45,211,87,346,368
2022-07-06,121,147,0.4612037708484409,0.7040543821315853,50,13,3.85,150,87,210,80,390,310
2022-07-07,272,61,0.4856175972927242,0.7118932038834952,73,6,12.17,264,85,313,62,464,314
2022-07-08,160,124,0.5102731447909112,0.7230582524271845,60,16,3.75,189,53,239,65,571,250
2022-07-11,126,154,0.4105415860735009,0.6540422432629279,49,21,2.33,165,105,187,70,472,292
2022-07-12,103,258,0.2938331318016928,0.5412621359223301,44,13,3.38,100,139,152,77,459,266
2022-07-13,272,37,0.3680135494797967,0.5831108954137345,75,7,10.71,211,69,195,62,505,284
2022-07-14,332,80,0.406431334622824,0.5938409311348206,60,20,3.0,248,87,215,54,591,239
2022-07-15,133,332,0.2849891225525743,0.4626757149781871,50,36,1.39,182,300,169,62,509,295
2022-07-18,539,22,0.4340260995650072,0.5839592924642597,100,3,33.33,374,21,184,56,571,255
2022-07-19,245,45,0.5310311518956774,0.6339631782945736,78,8,9.75,356,19,214,46,643,210
2022-07-20,241,35,0.5946402704007726,0.6703003875968992,71,7,10.14,447,8,250,34,860,170
2022-07-21,143,88,0.5682915057915058,0.6418886198547216,49,4,12.25,292,42,187,37,902,155
2022-07-22,121,59,0.5320945945945946,0.6191283292978208,47,7,6.71,297,83,154,37,1393,102
2022-07-25,108,197,0.462819893771125,0.5821220930232558,32,20,1.6,182,81,115,44,1586,80
2022-07-26,211,23,0.5592279855247286,0.6217917675544794,53,6,8.83,259,27,121,50,1415,89
2022-07-27,260,17,0.6052568121533639,0.6409200968523002,75,3,25.0,438,45,214,39,1625,72
2022-07-28,232,29,0.6587129428778019,0.662227602905569,74,4,18.5,514,40,218,41,1332,85
2022-07-29,169,84,0.5967703060978549,0.6103581800580833,56,6,9.33,351,134,236,41,1175,107
2022-08-01,260,40,0.6043876567020251,0.617526022754781,76,7,10.86,465,151,241,34,1301,94
2022-08-02,102,1396,0.3253796095444685,0.4277414669571532,46,26,1.77,159,707,227,44,996,153
2022-08-03,171,163,0.3155866056371958,0.4116650532429816,35,26,1.35,141,670,190,37,892,185
2022-08-04,233,60,0.3977354854251987,0.4768932978466005,59,8,7.38,170,80,166,30,937,174
2022-08-05,350,72,0.4671163575042159,0.5338655055636188,57,6,9.5,287,15,174,23,949,154
2022-08-08,327,26,0.5481695568400771,0.5699080793420416,90,6,15.0,396,13,271,18,1014,143
2022-08-09,188,27,0.560317842523477,0.5716013546202225,59,1,59.0,366,22,364,18,1035,142
2022-08-10,196,28,0.5549132947976878,0.5698040164529398,70,2,35.0,472,79,365,20,1045,133
2022-08-11,256,42,0.67043813192104,0.6294772507260407,61,4,15.25,517,2,314,16,1047,120
2022-08-12,126,160,0.6587244283995186,0.6245164410058027,49,8,6.12,255,7,291,14,923,120
2022-08-15,221,36,0.6604863953768361,0.6243347847121432,61,5,12.2,304,9,257,15,912,121
2022-08-16,220,20,0.7143200962695547,0.6469308844852586,67,1,67.0,421,9,278,15,878,122
2022-08-17,170,52,0.7362214199759326,0.6633639439342678,56,4,14.0,355,17,249,11,1172,93
2022-08-18,262,32,0.6843877796487852,0.6348477525374577,71,4,17.75,458,42,281,10,1103,94
2022-08-19,102,342,0.5704326923076923,0.5949734171097149,45,16,2.81,177,72,223,15,953,101
2022-08-22,217,74,0.6122596153846154,0.626389560173997,61,6,10.17,257,29,270,10,1004,103
2022-08-23,219,40,0.6100961538461539,0.6243654822335025,64,5,12.8,332,98,261,9,999,106
2022-08-24,57,882,0.3542417688055755,0.4561276287164612,30,40,0.75,81,318,139,17,711,127
2022-08-25,153,197,0.3599903938520653,0.4359594006766554,54,22,2.45,121,223,98,20,612,124
2022-08-26,126,175,0.356147934678194,0.4212179797003383,39,21,1.86,102,255,90,29,548,143
2022-08-29,214,61,0.4074874010079193,0.4599033816425121,52,4,13.0,143,196,96,34,525,149
2022-08-30,114,156,0.4019678425725942,0.4490584258812168,33,14,2.36,123,164,128,33,504,137
2022-08-31,63,773,0.2581573896353167,0.3083976833976834,25,56,0.45,53,484,93,50,361,145
2022-09-01,109,99,0.239568345323741,0.2952955367913148,40,13,3.08,83,566,78,46,443,128
2022-09-02,263,33,0.2962607861936721,0.361794500723589,58,6,9.67,125,167,77,39,446,134
2022-09-05,175,59,0.3281399808245446,0.3913148371531966,51,9,5.67,148,251,80,58,421,130
2022-09-06,277,9,0.3919923279789019,0.4487334137515078,55,1,55.0,208,69,91,43,488,113
2022-09-07,214,27,0.3928571428571428,0.4567156980950084,53,8,6.62,174,123,98,37,544,107
2022-09-08,82,93,0.3497843794920939,0.4139759036144578,37,7,5.29,112,280,76,67,476,119
2022-09-09,106,80,0.364311377245509,0.4151807228915662,33,5,6.6,127,126,72,50,420,114
2022-09-13,130,42,0.3815568862275449,0.4278139310677271,38,9,4.22,140,99,60,43,398,116
2022-09-14,81,47,0.3297413793103448,0.3785542168674699,29,4,7.25,102,310,48,65,402,114
2022-09-15,46,563,0.236237434179033,0.2895371263259402,23,43,0.53,68,950,46,162,325,119
2022-09-16,48,362,0.1368421052631579,0.1867919980718245,24,22,1.09,39,1539,33,310,257,196
2022-09-19,66,165,0.1145658933269552,0.1663051337671728,25,20,1.25,26,1633,36,228,215,264
2022-09-20,229,19,0.1448721013626583,0.1956155143338954,56,4,14.0,36,271,27,122,237,235
2022-09-21,83,48,0.1632409177820267,0.2053936913074885,36,5,7.2,47,260,22,167,210,286
2022-09-22,99,23,0.1649139579349904,0.1956155143338954,34,3,11.33,41,539,37,56,255,234
2022-09-23,37,240,0.1208791208791208,0.1581227436823104,15,15,1.0,28,1404,27,65,210,313
2022-09-26,96,237,0.0948172916169094,0.1208182912154031,33,9,3.67,21,2039,31,63,202,380
2022-09-27,406,16,0.1475644699140401,0.1585659287776708,65,3,21.67,68,56,30,48,214,309
2022-09-28,47,501,0.1018849916487711,0.1253609239653513,28,22,1.27,37,1375,20,63,165,383
2022-09-29,101,103,0.1095726903795655,0.1186807896003851,21,20,1.05,36,1468,34,37,176,363
2022-09-30,58,281,0.0909524946287896,0.1008423586040914,30,21,1.43,23,1766,24,49,134,443
2022-10-10,83,345,0.080868320610687,0.0923076923076923,24,35,0.69,45,2298,17,128,117,544
2022-10-11,164,65,0.0899546647578143,0.0968982928588603,42,8,5.25,46,850,16,116,135,442
2022-10-12,605,21,0.1553328561202576,0.123076923076923,74,0,,73,63,25,85,204,250
2022-10-13,224,35,0.241708422810785,0.1423076923076923,63,6,10.5,92,96,28,106,199,253
2022-10-14,456,18,0.4421930870083432,0.2050912584053794,87,2,43.5,132,7,43,63,211,185
2022-10-17,309,31,0.6150727402814214,0.2521028598894496,76,0,,182,21,67,50,269,152
2022-10-18,197,23,0.6537085618888624,0.2739067755886593,62,2,31.0,182,31,73,51,253,170
2022-10-19,104,73,0.6096282173498571,0.2483189241114313,42,4,10.5,91,83,76,59,206,230
2022-10-20,151,108,0.6084366062917064,0.2387127761767531,48,16,3.0,81,156,97,42,188,255
2022-10-21,161,72,0.6160990712074303,0.2490403071017274,45,15,3.0,134,199,129,37,188,239
2022-10-24,127,177,0.5027387473207907,0.2140115163147792,33,23,1.43,103,496,136,39,194,286
2022-10-25,166,150,0.4714285714285714,0.2044145873320537,47,23,2.04,65,460,116,47,206,245
2022-10-26,484,38,0.6379228203906622,0.2849255880940951,67,8,8.38,151,135,174,36,209,240
2022-10-27,127,195,0.6447619047619048,0.2958253358925144,45,15,3.0,136,190,151,44,183,286
2022-10-28,68,1081,0.362511893434824,0.2071445696475665,24,61,0.39,44,1018,160,48,133,521
2022-10-31,356,151,0.4410085632730732,0.2539568345323741,65,33,1.97,134,639,221,63,157,502
2022-11-01,537,22,0.6298763082778306,0.3342124190841525,82,3,27.33,158,33,184,47,166,382
2022-11-02,324,21,0.6995718363463368,0.3906474820143885,77,2,38.5,170,18,280,25,256,224
2022-11-03,192,45,0.7145912547528517,0.425664352406033,43,7,6.14,155,39,285,22,266,175
2022-11-04,328,14,0.8138209451436713,0.5205741626794258,63,0,,201,2,419,13,265,133
2022-11-07,194,51,0.8448030374940674,0.5636059301769488,56,0,,171,5,588,7,239,151
2022-11-08,99,29,0.8224964404366397,0.5655188904830225,33,3,11.0,143,6,537,8,216,191
2022-11-09,119,34,0.8056478405315615,0.5704376943314996,37,3,12.33,223,11,347,12,236,227
2022-11-10,132,100,0.7367172675521821,0.5433691756272402,53,3,17.67,198,23,289,18,222,292
2022-11-11,208,82,0.7730614180697178,0.6121327919751612,54,4,13.5,133,15,183,13,197,288
2022-11-14,200,117,0.7200094831673779,0.5939813709099594,57,4,14.25,233,31,153,17,211,272
2022-11-15,412,16,0.851457000710732,0.7222354908048723,76,3,25.33,245,1,190,15,232,195
2022-11-16,117,63,0.8281990521327014,0.7173549773215565,36,4,9.0,164,16,200,15,221,248
2022-11-17,179,31,0.8141299193930773,0.7208024838786721,53,0,,297,25,223,11,230,266
2022-11-18,107,85,0.7532005689900427,0.6735912129894938,39,4,9.75,246,37,205,11,229,335
2022-11-21,188,46,0.7574034588959963,0.6807444523979957,51,5,10.2,239,17,267,7,259,223
2022-11-22,86,195,0.6405399005446365,0.639618138424821,36,19,1.89,93,48,234,9,199,313
2022-11-23,125,145,0.530887573964497,0.6156965648854962,42,20,2.1,80,38,137,10,189,345
2022-11-24,128,29,0.5545303998107405,0.639723414401526,41,4,10.25,97,18,157,9,250,203
2022-11-25,82,131,0.4410026010877276,0.6086749285033365,27,9,3.0,94,81,212,3,226,202
2022-11-28,96,45,0.3650118203309693,0.5638399237732253,34,5,6.8,90,103,188,4,229,203
2022-11-29,338,28,0.5167769376181475,0.6907142857142857,85,1,85.0,233,47,172,6,250,192
2022-11-30,123,48,0.4942094067596313,0.6876190476190476,47,3,15.67,196,33,142,10,247,147
2022-12-01,228,44,0.5497518317182699,0.7409523809523809,52,3,17.33,190,5,147,7,311,73
2022-12-02,172,40,0.6164027416686363,0.7612473220661747,48,9,5.33,243,16,107,10,334,66
2022-12-05,192,70,0.6772286592575076,0.7806620623958085,42,3,14.0,446,29,125,12,306,78
2022-12-06,105,77,0.634665405533223,0.7667222089978577,27,11,2.45,261,19,107,9,290,70
2022-12-07,141,29,0.6174940898345154,0.7572006665079742,42,4,10.5,286,25,102,8,279,94
2022-12-08,106,57,0.5430260047281323,0.7246549262256069,41,10,4.1,269,52,108,14,279,123
2022-12-09,136,57,0.521286660359508,0.7018086625416469,37,5,7.4,222,48,105,8,284,110
2022-12-12,154,59,0.4448121011581186,0.663180413596387,36,6,6.0,206,45,104,5,320,103
2022-12-13,109,93,0.4334987006850933,0.6180175897314001,47,4,11.75,259,109,72,8,282,123
2022-12-14,114,103,0.3995746691871455,0.5952946768060836,44,12,3.67,243,104,73,8,273,118
2022-12-15,118,48,0.4201700519603212,0.6154394299287411,26,5,5.2,127,29,64,9,316,47
2022-12-16,88,128,0.3518299881936245,0.5251661918328585,36,4,9.0,115,171,73,11,377,63
2022-12-19,60,300,0.2082250059087686,0.3700712589073634,25,16,1.56,46,300,61,25,348,71
2022-12-20,64,121,0.1557183364839319,0.3335707502374169,23,26,0.88,34,149,49,17,261,83
2022-12-21,60,76,0.1532639545884579,0.3041102399619862,22,5,4.4,36,382,67,17,249,89
2022-12-22,66,132,0.1221067548417572,0.2498813478879924,25,8,3.12,50,660,66,30,249,138
2022-12-23,91,129,0.1088547815820543,0.2377224199288256,35,17,2.06,45,560,67,27,297,117
2022-12-26,423,15,0.1400897708480983,0.266429418742586,54,3,18.0,39,32,74,15,400,88
2022-12-27,159,58,0.1962219598583235,0.2921800947867298,41,4,10.25,69,32,52,25,286,91
2022-12-28,69,55,0.161625708884688,0.2542091534266066,27,2,13.5,75,208,51,29,341,68
